VendorNumber,Brand,Price,PurchasePrice,Total_Sales_Quantity,Total_Sale_Price,Total_Purchase_Quantity,Total_Purchase_Dollars,Total_Freight_Cost
10754,38103,11.99,7.94,473.0,1019.15,553116.0,5665501.53,28720.52
3252,8908,6.99,4.57,138.0,160.77,1858260.0,12289608.09,61966.91
3252,43546,15.99,10.8,74.0,415.74,1858260.0,12289608.09,61966.91
8664,749,19.99,15.14,1625.0,5225.08,314035.0,3666478.72,18544.49
653,16587,19.99,11.4,51.0,203.88,154092.0,1529682.04,8014.9800000000005
3950,596,21.99,17.31,27.0,87.96,1137.0,24035.96,117.52000000000001
480,5214,12.99,9.69,19.0,287.82,1427075.0,17624378.72,89286.27
4425,12097,19.99,13.42,72.0,119.94,2640411.0,27861690.02,144929.24
10754,13921,10.99,7.48,72.0,65.94,553116.0,5665501.53,28720.52
4848,27488,12.99,8.84,174.0,233.82,21422.0,203011.58,1043.69
10754,36660,13.99,9.65,184.0,237.83,553116.0,5665501.53,28720.52
9552,22234,6.99,4.79,156.0,83.88,1372841.0,10935817.3,55551.82
9815,23565,7.49,4.9,278.0,149.8,888385.0,5258636.79,27100.41
12546,4322,10.99,8.2,238.0,1230.88,2737165.0,24203151.05,123880.97
653,23800,15.99,9.2,500.0,3861.2400000000002,154092.0,1529682.04,8014.9800000000005
7153,20660,10.99,7.38,1100.0,3786.77,424427.0,3129071.59,15884.82
1587,23646,11.99,8.27,,,172290.0,1207114.32,6070.09
6785,19853,11.99,8.1,,,375697.0,2693984.33,13605.41
1392,6146,4.99,3.39,36.0,14.97,2325892.0,15573917.9,79528.99
3252,6798,6.99,4.63,35.0,78.9,1858260.0,12289608.09,61966.91
3252,44369,4.99,3.37,120.0,99.80000000000001,1858260.0,12289608.09,61966.91
4425,14370,14.99,10.06,20.0,59.96,2640411.0,27861690.02,144929.24
4425,19316,14.99,9.99,155.0,296.79,2640411.0,27861690.02,144929.24
7153,20608,7.49,4.83,12.0,7.49,424427.0,3129071.59,15884.82
9552,21312,11.99,7.84,,,1372841.0,10935817.3,55551.82
9552,16773,32.99,22.6,89.0,2428.27,1372841.0,10935817.3,55551.82
3252,36543,29.99,13.15,1871.0,18370.809999999998,1858260.0,12289608.09,61966.91
8112,41485,38.99,25.82,131.0,760.8100000000001,427867.0,9472995.2,48347.26
9815,13544,3.79,2.61,24.0,7.58,888385.0,5258636.79,27100.41
9815,13548,3.79,2.56,15.0,45.480000000000004,888385.0,5258636.79,27100.41
9815,14712,3.79,2.53,33.0,60.64,888385.0,5258636.79,27100.41
3252,14922,3.79,2.6,162.0,113.7,1858260.0,12289608.09,61966.91
9815,16775,3.79,2.48,60.0,94.75,888385.0,5258636.79,27100.41
3252,22043,3.79,2.54,179.0,68.22,1858260.0,12289608.09,61966.91
3252,42753,3.79,2.6,480.0,132.65,1858260.0,12289608.09,61966.91
8892,24484,11.49,7.51,,,352526.0,2252211.31,11595.97
8892,24485,11.49,7.87,,,352526.0,2252211.31,11595.97
10754,14367,18.99,12.66,,,553116.0,5665501.53,28720.52
12546,3021,12.99,9.41,,,2737165.0,24203151.05,123880.97
653,17196,18.99,12.33,2.0,37.98,154092.0,1529682.04,8014.9800000000005
90024,44906,12.99,8.38,81.0,128.88,59428.0,548855.37,2802.64
4950,24301,9.99,5.47,2514.0,12194.470000000001,53090.0,316446.76,1610.0
3664,4730,12.99,9.92,,,302685.0,5960744.35,30234.420000000002
8004,5287,0.49,0.38,2.0,0.98,1417727.0,9916770.26,50293.62
8004,5341,0.49,0.39,11.0,0.49,1417727.0,9916770.26,50293.62
8004,5533,0.49,0.35,,,1417727.0,9916770.26,50293.62
9552,15366,8.49,5.86,38.0,59.43,1372841.0,10935817.3,55551.82
7153,16873,8.99,5.95,24.0,15.98,424427.0,3129071.59,15884.82
9165,23877,12.99,7.38,267.0,1960.19,1077527.0,13210613.93,68054.7
9552,533,31.99,24.23,220.0,5159.24,1372841.0,10935817.3,55551.82
10754,38107,11.99,7.94,170.0,347.71,553116.0,5665501.53,28720.52
3252,42752,3.79,2.56,235.0,83.38,1858260.0,12289608.09,61966.91
9165,23618,199.99,135.13,30.0,3199.84,1077527.0,13210613.93,68054.7
8112,35589,11.99,6.89,66.0,129.88,427867.0,9472995.2,48347.26
9819,34761,10.99,7.28,12.0,10.99,497770.0,2978686.4,14836.57
3252,36540,7.99,5.36,51.0,119.85000000000001,1858260.0,12289608.09,61966.91
12546,3402,12.99,10.31,229.0,1701.69,2737165.0,24203151.05,123880.97
9552,563,31.99,25.59,436.0,8969.939999999999,1372841.0,10935817.3,55551.82
2000,10887,5.99,3.99,,,406875.0,3740617.38,19016.59
2000,27573,8.49,5.62,,,406875.0,3740617.38,19016.59
2000,42513,6.99,4.79,,,406875.0,3740617.38,19016.59
6785,13260,8.99,5.8,9.0,53.94,375697.0,2693984.33,13605.41
4425,18950,17.99,12.32,3236.0,24394.44,2640411.0,27861690.02,144929.24
3252,19375,17.99,12.41,21.0,79.95,1858260.0,12289608.09,61966.91
653,19656,8.99,5.91,506.0,1780.02,154092.0,1529682.04,8014.9800000000005
9165,20102,9.99,6.7,1443.0,4974.58,1077527.0,13210613.93,68054.7
4425,21254,21.99,14.28,2092.0,23045.519999999997,2640411.0,27861690.02,144929.24
653,23256,13.99,9.39,1839.0,9751.03,154092.0,1529682.04,8014.9800000000005
10754,23347,15.99,6.45,32.0,119.88,553116.0,5665501.53,28720.52
9552,23353,15.99,10.95,1322.0,10553.4,1372841.0,10935817.3,55551.82
9552,23356,21.99,14.47,2073.0,24826.71,1372841.0,10935817.3,55551.82
9165,28457,17.99,11.76,2940.0,23854.739999999998,1077527.0,13210613.93,68054.7
653,14015,12.99,8.72,,,154092.0,1529682.04,8014.9800000000005
1392,6472,3.99,2.71,402.0,143.64000000000001,2325892.0,15573917.9,79528.99
516,8364,9.99,6.49,61.0,49.95,228103.0,1628866.68,8510.41
9165,18963,7.99,5.47,29.0,31.96,1077527.0,13210613.93,68054.7
4425,23075,16.99,11.72,406.0,3635.8599999999997,2640411.0,27861690.02,144929.24
4425,23076,13.99,9.08,753.0,4728.62,2640411.0,27861690.02,144929.24
10754,23377,13.99,9.33,12.0,13.99,553116.0,5665501.53,28720.52
4425,46453,10.99,7.33,1922.0,5309.08,2640411.0,27861690.02,144929.24
2000,14432,12.99,8.78,12.0,12.99,406875.0,3740617.38,19016.59
9165,37008,21.99,14.47,132.0,483.78,1077527.0,13210613.93,68054.7
1590,18776,11.99,7.74,,,187841.0,1365472.83,7259.75
7153,18831,9.99,5.26,21.0,211.79,424427.0,3129071.59,15884.82
6785,20578,39.99,27.02,,,375697.0,2693984.33,13605.41
6359,2215,18.99,13.86,367.0,3559.9399999999996,110162.0,387622.69,1922.0
653,19937,11.99,8.27,,,154092.0,1529682.04,8014.9800000000005
653,2002,29.99,21.73,6.0,119.96,154092.0,1529682.04,8014.9800000000005
653,2004,29.99,22.05,6.0,179.94,154092.0,1529682.04,8014.9800000000005
653,17699,18.99,12.25,,,154092.0,1529682.04,8014.9800000000005
2876,22862,12.99,8.6,,,771.0,6237.08,31.5
3252,15261,6.49,4.27,97.0,129.8,1858260.0,12289608.09,61966.91
3252,28317,6.99,4.69,43.0,230.71,1858260.0,12289608.09,61966.91
3252,29558,7.99,5.22,41.0,151.81,1858260.0,12289608.09,61966.91
4425,14100,5.99,4.02,197.0,113.81,2640411.0,27861690.02,144929.24
2000,23279,24.99,16.44,850.0,11895.24,406875.0,3740617.38,19016.59
4425,14119,3.29,2.16,1332.0,148.05,2640411.0,27861690.02,144929.24
3252,14413,3.99,2.59,312.0,67.83,1858260.0,12289608.09,61966.91
8892,43384,9.99,5.51,12.0,7.99,352526.0,2252211.31,11595.97
9552,13129,10.99,7.14,5.0,54.95,1372841.0,10935817.3,55551.82
4425,22739,47.99,33.1,,,2640411.0,27861690.02,144929.24
8352,885,7.99,6.05,72.0,47.94,283260.0,2051436.01,10261.6
90047,20334,10.99,7.48,12.0,21.98,26349.0,287189.9,1457.73
90024,18844,12.99,8.44,92.0,224.85,59428.0,548855.37,2802.64
9552,41071,14.99,10.13,,,1372841.0,10935817.3,55551.82
8892,33067,10.99,5.91,56.0,89.9,352526.0,2252211.31,11595.97
4692,36135,26.99,17.87,20.0,215.92,161002.0,1808146.33,9139.38
8892,6768,5.99,3.86,353.0,329.45,352526.0,2252211.31,11595.97
10754,10442,45.99,31.29,12.0,413.91,553116.0,5665501.53,28720.52
3252,21318,5.99,3.94,92.0,164.72,1858260.0,12289608.09,61966.91
3664,4005,39.99,31.99,13.0,239.94,302685.0,5960744.35,30234.420000000002
516,18804,14.99,10.06,,,228103.0,1628866.68,8510.41
12546,3241,12.99,9.28,,,2737165.0,24203151.05,123880.97
1128,5589,13.99,11.02,9.0,97.93,1006122.0,13529433.08,68601.68
2000,16742,10.99,7.09,,,406875.0,3740617.38,19016.59
3252,16939,4.99,3.28,94.0,109.78,1858260.0,12289608.09,61966.91
3252,28038,5.99,3.71,385.0,181.69,1858260.0,12289608.09,61966.91
4425,44063,11.99,7.84,83.0,311.74,2640411.0,27861690.02,144929.24
90011,15958,12.99,8.6,,,5072.0,46940.17,238.60999999999999
12331,17470,9.99,6.8,69.0,129.87,3104.0,24560.08,119.23
653,19936,10.99,7.53,98.0,167.85,154092.0,1529682.04,8014.9800000000005
12546,3179,12.99,9.69,,,2737165.0,24203151.05,123880.97
12546,3035,9.99,7.14,,,2737165.0,24203151.05,123880.97
7153,22171,49.99,31.03,40.0,1439.68,424427.0,3129071.59,15884.82
9165,34733,22.99,15.03,22.0,263.89,1077527.0,13210613.93,68054.7
12546,1962,16.49,11.02,14289.0,133470.41999999998,2737165.0,24203151.05,123880.97
653,2087,36.99,25.18,355.0,6600.639999999999,154092.0,1529682.04,8014.9800000000005
7239,2333,54.99,39.05,727.0,30448.940000000002,142363.0,3354958.28,16978.67
5992,2440,19.99,13.17,643.0,7671.04,29788.0,310552.87,1567.85
6213,2667,21.99,14.39,456.0,5222.94,215201.0,1888333.01,9621.58
12546,4060,14.99,9.35,504.0,3680.9500000000003,2737165.0,24203151.05,123880.97
6213,4696,18.99,13.17,724.0,7054.32,215201.0,1888333.01,9621.58
6213,5414,9.99,6.15,444.0,2229.21,215201.0,1888333.01,9621.58
6213,7828,9.99,6.39,735.0,4011.58,215201.0,1888333.01,9621.58
10754,43323,19.99,13.07,27.0,119.94999999999999,553116.0,5665501.53,28720.52
516,18299,7.99,5.51,360.0,127.84,228103.0,1628866.68,8510.41
3960,5521,17.99,10.84,11.0,179.89999999999998,5459788.0,50959796.85,257032.07
3252,14923,3.79,2.54,171.0,98.54,1858260.0,12289608.09,61966.91
10754,42402,11.99,6.45,60.0,45.96,553116.0,5665501.53,28720.52
8112,43020,142.99,96.61,118.0,10438.27,427867.0,9472995.2,48347.26
3252,8705,6.99,4.76,63.0,134.83,1858260.0,12289608.09,61966.91
3252,6527,5.49,3.59,14.0,60.39,1858260.0,12289608.09,61966.91
1650,23003,19.99,13.79,,,3320.0,42554.340000000004,211.97
1650,23004,23.99,15.89,,,3320.0,42554.340000000004,211.97
1485,2086,79.99,58.82,199.0,11838.519999999999,105220.0,1679383.91,8497.59
10754,2554,114.99,83.33,920.0,83242.55,553116.0,5665501.53,28720.52
6213,4703,0.99,0.77,2745.0,1270.17,215201.0,1888333.01,9621.58
6213,4705,0.99,0.76,3357.0,1416.69,215201.0,1888333.01,9621.58
8673,37166,7.99,5.36,293.0,440.52,419822.0,3086650.7,15919.7
2561,4575,24.99,19.37,399.0,6347.46,62542.0,1882832.84,9654.5
10754,6525,39.99,29.4,177.0,5078.7300000000005,553116.0,5665501.53,28720.52
1485,8100,39.99,28.77,147.0,4148.95,105220.0,1679383.91,8497.59
10754,42934,11.99,8.21,530.0,995.1700000000001,553116.0,5665501.53,28720.52
4425,6282,52.99,34.41,,,2640411.0,27861690.02,144929.24
3252,39998,3.99,2.71,131.0,75.81,1858260.0,12289608.09,61966.91
3252,39995,3.99,2.7,144.0,79.80000000000001,1858260.0,12289608.09,61966.91
3252,39997,3.99,2.61,264.0,79.80000000000001,1858260.0,12289608.09,61966.91
653,20472,7.49,4.83,72.0,39.95,154092.0,1529682.04,8014.9800000000005
90047,20337,11.99,7.99,,,26349.0,287189.9,1457.73
3252,20357,12.99,5.19,27926.0,79842.22,1858260.0,12289608.09,61966.91
5270,7917,9.99,6.92,6824.0,29409.670000000002,28414.0,204510.38,1034.42
5270,7931,9.99,6.47,6925.0,29000.13,28414.0,204510.38,1034.42
3252,12124,4.99,3.24,71.0,109.78,1858260.0,12289608.09,61966.91
10754,14474,8.99,6.16,13.0,17.98,553116.0,5665501.53,28720.52
8735,18272,9.99,6.62,12.0,12.99,6504.0,51325.77,263.32
10754,21750,9.99,6.84,1293.0,8861.130000000001,553116.0,5665501.53,28720.52
10754,43789,10.99,7.33,187.0,329.7,553116.0,5665501.53,28720.52
10754,43790,10.99,7.43,90.0,142.87,553116.0,5665501.53,28720.52
4425,20359,23.99,15.78,,,2640411.0,27861690.02,144929.24
9165,38314,14.99,9.86,96.0,122.84,1077527.0,13210613.93,68054.7
4425,3101,27.99,22.04,,,2640411.0,27861690.02,144929.24
10754,36845,10.99,7.33,620.0,2651.43,553116.0,5665501.53,28720.52
1128,8017,10.99,7.85,120.0,109.9,1006122.0,13529433.08,68601.68
9815,46661,2.99,2.05,60.0,11.96,888385.0,5258636.79,27100.41
9552,880,9.99,7.57,67.0,249.75,1372841.0,10935817.3,55551.82
90010,22471,16.99,11.48,16.0,67.96,8530.0,102639.51,524.94
3924,4425,12.49,9.53,12.0,12.49,352348.0,2816661.94,14069.87
8112,43782,38.99,26.71,23.0,299.92,427867.0,9472995.2,48347.26
9552,640,9.99,7.24,73.0,119.88,1372841.0,10935817.3,55551.82
9206,3078,7.99,5.83,,,40054.0,430945.89,2211.83
10754,33734,19.99,11.61,112.0,1411.2199999999998,553116.0,5665501.53,28720.52
90047,18346,54.99,36.18,58.0,329.94,26349.0,287189.9,1457.73
3252,6891,4.99,3.42,283.0,179.64000000000001,1858260.0,12289608.09,61966.91
1392,6919,6.99,4.69,120.0,166.79,2325892.0,15573917.9,79528.99
3252,45875,9.99,6.45,32.0,80.92,1858260.0,12289608.09,61966.91
12546,1878,16.49,10.65,135.0,1351.61,2737165.0,24203151.05,123880.97
11567,3282,0.99,0.79,9217.0,2668.05,501284.0,4141720.71,20964.81
3252,43542,15.99,10.66,67.0,463.71,1858260.0,12289608.09,61966.91
1650,19287,16.99,11.4,,,3320.0,42554.340000000004,211.97
1650,20094,14.99,9.67,,,3320.0,42554.340000000004,211.97
1650,20124,13.99,9.14,2.0,27.98,3320.0,42554.340000000004,211.97
1650,20146,16.99,11.72,15.0,67.96,3320.0,42554.340000000004,211.97
1650,23443,13.99,9.45,,,3320.0,42554.340000000004,211.97
90051,24024,19.99,13.69,382.0,5277.36,949.0,11147.77,54.91
90037,14358,9.99,6.66,,,580.0,5713.1900000000005,27.98
10754,24578,40.49,26.81,43.0,1799.6100000000001,553116.0,5665501.53,28720.52
480,4912,4.99,3.67,,,1427075.0,17624378.72,89286.27
90010,44199,14.99,10.27,536.0,5191.13,8530.0,102639.51,524.94
90047,22324,30.99,19.73,13.0,110.94999999999999,26349.0,287189.9,1457.73
9165,23876,12.99,8.49,153.0,1161.93,1077527.0,13210613.93,68054.7
9165,23878,12.99,8.49,387.0,1488.65,1077527.0,13210613.93,68054.7
4425,44953,13.99,9.58,,,2640411.0,27861690.02,144929.24
653,9376,29.99,22.21,6.0,119.96,154092.0,1529682.04,8014.9800000000005
90047,14369,12.99,8.78,3.0,25.98,26349.0,287189.9,1457.73
516,16266,11.99,5.8,6.0,9.99,228103.0,1628866.68,8510.41
90047,21223,17.99,11.25,88.0,227.86999999999998,26349.0,287189.9,1457.73
1003,42439,8.99,6.16,105.0,224.75,433.0,2071.9,10.53
17035,14417,7.99,5.44,135.0,155.78,1647558.0,24124091.56,123780.22
10754,19346,15.99,11.03,96.0,111.93,553116.0,5665501.53,28720.52
90024,21210,9.99,6.66,,,59428.0,548855.37,2802.64
1392,39601,7.99,4.69,115.0,232.70000000000002,2325892.0,15573917.9,79528.99
9552,24043,13.99,9.52,7.0,97.93,1372841.0,10935817.3,55551.82
3252,14411,7.99,5.4,29.0,167.79,1858260.0,12289608.09,61966.91
90047,14674,11.49,7.66,,,26349.0,287189.9,1457.73
1392,19243,6.49,4.45,87.0,415.36,2325892.0,15573917.9,79528.99
90024,14918,14.99,9.8,,,59428.0,548855.37,2802.64
1392,32514,15.99,10.38,4.0,51.97,2325892.0,15573917.9,79528.99
7153,16663,12.99,8.78,,,424427.0,3129071.59,15884.82
2242,15253,4.79,3.15,54.0,38.32,192642.0,1561444.63,7982.65
516,43821,7.99,5.36,16.0,130.87,228103.0,1628866.68,8510.41
3252,44370,9.99,6.75,3.0,19.98,1858260.0,12289608.09,61966.91
9819,23231,54.99,37.16,252.0,6228.88,497770.0,2978686.4,14836.57
7153,23831,13.99,9.33,80.0,968.43,424427.0,3129071.59,15884.82
3252,14621,6.99,4.54,,,1858260.0,12289608.09,61966.91
1590,17936,11.99,7.84,,,187841.0,1365472.83,7259.75
1590,18572,11.99,8.21,553.0,122.59,187841.0,1365472.83,7259.75
2000,21714,14.99,9.67,,,406875.0,3740617.38,19016.59
1590,23208,10.99,7.43,,,187841.0,1365472.83,7259.75
660,5513,10.99,7.91,48.0,329.7,503931.0,3537977.55,17932.33
9815,12188,2.99,1.99,72.0,8.97,888385.0,5258636.79,27100.41
3950,2915,21.99,16.41,125.0,2023.08,1137.0,24035.96,117.52000000000001
7153,4337,43.99,34.91,37.0,307.93,424427.0,3129071.59,15884.82
653,19946,14.99,9.73,88.0,815.45,154092.0,1529682.04,8014.9800000000005
12546,3057,12.99,9.69,1.0,12.99,2737165.0,24203151.05,123880.97
1392,12592,26.99,18.11,48.0,929.66,2325892.0,15573917.9,79528.99
3252,7430,11.99,9.37,156.0,95.92,1858260.0,12289608.09,61966.91
1590,46733,11.99,8.21,203.0,563.53,187841.0,1365472.83,7259.75
4425,24288,10.99,7.14,540.0,3769.57,2640411.0,27861690.02,144929.24
4425,24290,11.99,8.16,805.0,5970.39,2640411.0,27861690.02,144929.24
4425,24292,10.99,7.48,609.0,3890.46,2640411.0,27861690.02,144929.24
7153,17379,15.99,11.03,,,424427.0,3129071.59,15884.82
4425,39681,3.99,2.64,1546.0,1967.0700000000002,2640411.0,27861690.02,144929.24
1003,46508,8.99,5.95,60.0,89.9,433.0,2071.9,10.53
9815,10228,3.29,2.22,60.0,55.93,888385.0,5258636.79,27100.41
4425,22338,26.99,17.1,176.0,1871.28,2640411.0,27861690.02,144929.24
2000,16053,47.49,31.24,,,406875.0,3740617.38,19016.59
9165,741,22.99,16.42,,,1077527.0,13210613.93,68054.7
4425,22337,36.99,24.66,102.0,1960.47,2640411.0,27861690.02,144929.24
7153,15289,7.99,3.99,5.0,30.96,424427.0,3129071.59,15884.82
3252,39996,3.99,2.75,173.0,87.78,1858260.0,12289608.09,61966.91
9552,23355,14.49,9.6,2620.0,12576.61,1372841.0,10935817.3,55551.82
9552,24451,24.99,15.12,196.0,1535.36,1372841.0,10935817.3,55551.82
9552,24452,12.99,7.58,170.0,1000.13,1372841.0,10935817.3,55551.82
9552,24540,21.99,13.79,286.0,3034.5499999999997,1372841.0,10935817.3,55551.82
8735,20861,11.99,7.74,,,6504.0,51325.77,263.32
2000,23239,8.99,6.12,2294.0,12057.76,406875.0,3740617.38,19016.59
8320,23344,4.49,2.97,312.0,583.7,69127.0,624979.64,3151.92
7153,20625,24.99,17.12,28.0,367.84999999999997,424427.0,3129071.59,15884.82
10754,15188,8.99,5.8,206.0,197.78,553116.0,5665501.53,28720.52
90024,23968,11.99,8.27,285.0,263.78000000000003,59428.0,548855.37,2802.64
9552,24206,14.99,9.99,8.0,119.92,1372841.0,10935817.3,55551.82
8892,42385,5.29,3.65,339.0,211.6,352526.0,2252211.31,11595.97
1392,6343,4.99,3.44,215.0,124.75,2325892.0,15573917.9,79528.99
4425,22615,7.99,5.36,76.0,311.61,2640411.0,27861690.02,144929.24
9552,22579,6.99,4.82,29.0,48.93,1372841.0,10935817.3,55551.82
660,735,14.49,10.81,110.0,536.13,503931.0,3537977.55,17932.33
4425,19071,8.99,5.99,87.0,89.9,2640411.0,27861690.02,144929.24
90047,22835,14.99,9.3,,,26349.0,287189.9,1457.73
4425,14053,10.99,7.18,8.0,43.96,2640411.0,27861690.02,144929.24
90024,24588,16.99,10.2,417.0,5164.66,59428.0,548855.37,2802.64
4425,13142,6.99,4.51,,,2640411.0,27861690.02,144929.24
4425,13386,8.49,5.7,,,2640411.0,27861690.02,144929.24
4425,16436,15.99,11.03,,,2640411.0,27861690.02,144929.24
4425,18911,23.99,15.48,,,2640411.0,27861690.02,144929.24
7153,20626,11.99,2.7,85.0,105.87,424427.0,3129071.59,15884.82
4425,21388,4.99,3.39,,,2640411.0,27861690.02,144929.24
4425,21792,26.99,17.76,,,2640411.0,27861690.02,144929.24
4425,22221,11.49,7.82,,,2640411.0,27861690.02,144929.24
4425,22344,16.99,9.99,1781.0,17732.82,2640411.0,27861690.02,144929.24
9552,22515,12.99,8.78,3188.0,23262.260000000002,1372841.0,10935817.3,55551.82
4425,23197,9.99,6.84,2457.0,16728.27,2640411.0,27861690.02,144929.24
17035,23270,9.99,6.7,3091.0,16717.7,1647558.0,24124091.56,123780.22
9165,23389,13.99,7.53,1672.0,14003.06,1077527.0,13210613.93,68054.7
3252,23415,7.99,2.95,2231.0,7916.04,1858260.0,12289608.09,61966.91
8673,23474,12.99,6.89,1373.0,9304.95,419822.0,3086650.7,15919.7
9165,24118,17.99,9.93,336.0,3603.63,1077527.0,13210613.93,68054.7
9165,24119,15.99,8.55,780.0,5524.82,1077527.0,13210613.93,68054.7
10754,24310,15.99,6.53,5966.0,21526.43,553116.0,5665501.53,28720.52
4425,26644,6.49,4.36,11.0,6.49,2640411.0,27861690.02,144929.24
4425,28021,8.29,5.68,,,2640411.0,27861690.02,144929.24
4425,35651,4.99,3.37,,,2640411.0,27861690.02,144929.24
4425,46714,12.49,8.44,,,2640411.0,27861690.02,144929.24
7245,927,27.99,21.05,14.0,111.96,682042.0,7588029.9,38994.78
3252,34474,6.99,4.57,20.0,38.95,1858260.0,12289608.09,61966.91
4425,19752,9.49,6.5,,,2640411.0,27861690.02,144929.24
4425,21255,15.99,10.59,,,2640411.0,27861690.02,144929.24
4425,43680,10.49,6.95,,,2640411.0,27861690.02,144929.24
653,17702,10.99,7.14,3.0,10.99,154092.0,1529682.04,8014.9800000000005
653,23214,12.99,7.18,11.0,64.95,154092.0,1529682.04,8014.9800000000005
17037,24359,48.99,32.44,4.0,195.96,5448.0,72055.3,358.03000000000003
1587,19497,10.99,7.14,162.0,197.82,172290.0,1207114.32,6070.09
3252,31503,10.99,7.58,24.0,158.86,1858260.0,12289608.09,61966.91
3960,4734,16.99,11.9,18637.0,138684.0,5459788.0,50959796.85,257032.07
3960,5566,16.99,11.44,2782.0,32165.73,5459788.0,50959796.85,257032.07
9552,11529,9.99,3.76,735.0,1167.99,1372841.0,10935817.3,55551.82
9552,22092,11.99,8.1,43.0,181.86,1372841.0,10935817.3,55551.82
90047,14993,4.49,3.01,122.0,35.92,26349.0,287189.9,1457.73
516,40666,9.99,6.89,12.0,9.99,228103.0,1628866.68,8510.41
3252,42348,6.99,4.82,72.0,150.81,1858260.0,12289608.09,61966.91
3252,42751,3.79,2.45,498.0,136.44,1858260.0,12289608.09,61966.91
9552,726,5.99,4.79,1.0,5.99,1372841.0,10935817.3,55551.82
90024,22727,24.99,16.66,,,59428.0,548855.37,2802.64
3252,46374,16.99,11.64,76.0,186.89,1858260.0,12289608.09,61966.91
90024,19284,9.99,6.7,12.0,9.99,59428.0,548855.37,2802.64
12546,2277,22.99,17.03,1546.0,5074.12,2737165.0,24203151.05,123880.97
90047,14678,9.49,6.12,,,26349.0,287189.9,1457.73
3960,3030,22.99,13.07,1.0,16.99,5459788.0,50959796.85,257032.07
9165,22902,16.99,11.1,579.0,6729.009999999999,1077527.0,13210613.93,68054.7
9165,23680,21.99,13.42,173.0,2170.8999999999996,1077527.0,13210613.93,68054.7
9552,24454,22.99,14.28,185.0,2369.91,1372841.0,10935817.3,55551.82
7153,21788,9.99,6.89,4.0,35.96,424427.0,3129071.59,15884.82
90010,19477,15.99,10.45,,,8530.0,102639.51,524.94
90024,36333,10.99,7.18,,,59428.0,548855.37,2802.64
9744,6543,8.99,5.84,36.0,26.97,70932.0,759449.24,3999.93
10754,10126,11.99,7.79,12.0,23.98,553116.0,5665501.53,28720.52
3960,4239,21.99,15.14,2170.0,30295.98,5459788.0,50959796.85,257032.07
1392,6373,4.99,3.44,12.0,4.99,2325892.0,15573917.9,79528.99
17035,22794,2.99,1.94,494.0,86.71000000000001,1647558.0,24124091.56,123780.22
9165,23615,19.99,13.24,,,1077527.0,13210613.93,68054.7
3252,6842,13.99,9.39,34.0,224.85,1858260.0,12289608.09,61966.91
516,26101,12.99,8.72,,,228103.0,1628866.68,8510.41
3252,46059,3.99,2.64,299.0,95.76,1858260.0,12289608.09,61966.91
1392,8923,7.99,5.26,8.0,31.96,2325892.0,15573917.9,79528.99
3664,332,19.99,15.26,27.0,379.80999999999995,302685.0,5960744.35,30234.420000000002
3252,6257,14.99,9.86,263.0,779.48,1858260.0,12289608.09,61966.91
17035,452,8.79,6.81,6.0,8.79,1647558.0,24124091.56,123780.22
9552,11744,12.99,6.53,12.0,12.99,1372841.0,10935817.3,55551.82
3252,24252,7.99,5.4,46.0,143.82,1858260.0,12289608.09,61966.91
1650,18359,14.99,9.73,72.0,86.94,3320.0,42554.340000000004,211.97
8892,43747,12.99,7.89,156.0,239.8,352526.0,2252211.31,11595.97
1650,46904,13.99,9.26,4.0,55.96,3320.0,42554.340000000004,211.97
9552,13131,10.99,7.48,,,1372841.0,10935817.3,55551.82
9552,22556,11.99,7.94,12.0,12.99,1372841.0,10935817.3,55551.82
9552,39346,4.99,3.44,45.0,29.94,1372841.0,10935817.3,55551.82
4425,24527,19.99,13.07,141.0,1299.35,2640411.0,27861690.02,144929.24
